,away,away_score_after,drive,home,home_score_after,offense,plays,result,time,yds_gained,gameId
14,DEN,17,15,KC,10,KC,3,Punt,0:56,3,331117007
15,DEN,17,16,KC,10,DEN,5,Punt,1:34,4,331117007
16,DEN,17,17,KC,10,KC,6,Punt,2:51,3,331117007
17,DEN,17,18,KC,10,DEN,5,Punt,1:25,14,331117007
18,DEN,17,19,KC,10,KC,3,Punt,0:56,3,331117007
19,DEN,17,20,KC,10,DEN,6,Touchdown,3:02,65,331117007
20,DEN,24,21,KC,10,KC,9,Punt,5:24,51,331117007
21,DEN,24,22,KC,10,DEN,10,Field Goal,4:42,62,331117007
22,DEN,27,23,KC,10,KC,9,Touchdown,2:10,50,331117007
23,DEN,27,24,KC,17,DEN,6,Punt,1:05,10,331117007
24,DEN,27,25,KC,17,KC,5,Downs,0:48,25,331117007
25,DEN,27,26,KC,17,DEN,3,Punt,1:47,6,331117007
26,DEN,27,27,KC,17,KC,3,End of Game,0:55,-11,331117007
0,CAR,0,0,NE,0,CAR,3,Punt,1:35,1,331118029
1,CAR,0,1,NE,0,NE,9,Punt,5:38,25,331118029
2,CAR,0,2,NE,0,CAR,9,Touchdown,5:03,75,331118029
3,CAR,7,3,NE,0,NE,13,Fumble,6:41,55,331118029
4,CAR,7,4,NE,0,CAR,12,Field Goal,6:01,63,331118029
5,CAR,10,5,NE,0,NE,9,Field Goal,3:53,46,331118029
6,CAR,10,6,NE,3,CAR,3,End of Half,1:09,3,331118029
7,CAR,10,8,NE,3,NE,8,Touchdown,4:29,82,331118029
8,CAR,10,9,NE,10,CAR,13,Touchdown,8:21,81,331118029
9,CAR,17,10,NE,10,NE,9,Touchdown,4:37,80,331118029
10,CAR,17,11,NE,17,CAR,3,Punt,1:21,-5,331118029
11,CAR,17,12,NE,17,NE,9,Field Goal,4:29,30,331118029
12,CAR,17,13,NE,20,CAR,13,Touchdown,5:33,83,331118029
13,CAR,24,14,NE,20,NE,11,End of Half,0:59,62,331118029
0,ATL,0,0,NO,0,NO,3,Punt,1:56,3,331121001
1,ATL,0,1,NO,0,ATL,10,Touchdown,4:16,70,331121001
2,ATL,7,2,NO,0,NO,15,Touchdown,7:31,79,331121001
3,ATL,7,3,NO,7,ATL,7,Field Goal,3:57,59,331121001
4,ATL,10,4,NO,7,NO,5,Touchdown,2:08,80,331121001
5,ATL,10,5,NO,14,ATL,14,Field Goal,7:31,61,331121001
6,ATL,13,6,NO,14,NO,3,Punt,0:54,9,331121001
7,ATL,13,7,NO,14,ATL,5,Punt,1:13,20,331121001
8,ATL,13,8,NO,14,NO,5,End of Half,0:34,44,331121001
9,ATL,13,10,NO,14,ATL,6,Punt,3:07,11,331121001
10,ATL,13,11,NO,14,NO,4,Punt,1:50,25,331121001
11,ATL,13,12,NO,14,ATL,3,Punt,1:31,8,331121001
12,ATL,13,13,NO,14,NO,9,Field Goal,3:55,55,331121001
13,ATL,13,14,NO,17,ATL,10,Fumble,6:32,50,331121001
14,ATL,13,15,NO,17,NO,9,Punt,5:12,40,331121001
15,ATL,13,16,NO,17,ATL,12,Missed FG,5:34,57,331121001
16,ATL,13,17,NO,17,NO,8,Downs,2:14,40,331121001
17,ATL,13,18,NO,17,ATL,2,End of Game,0:05,5,331121001
0,CLE,0,0,PIT,0,PIT,9,Field Goal,4:57,43,331124005
1,CLE,0,1,PIT,3,CLE,7,Field Goal,2:42,29,331124005
2,CLE,3,2,PIT,3,PIT,5,Punt,2:55,22,331124005
3,CLE,3,3,PIT,3,CLE,9,Punt,6:04,39,331124005
4,CLE,3,4,PIT,3,PIT,3,Punt,1:44,8,331124005
5,CLE,3,5,PIT,3,CLE,4,Punt,1:57,9,331124005
6,CLE,3,6,PIT,3,PIT,9,Punt,4:58,40,331124005
7,CLE,3,7,PIT,3,CLE,4,Punt,1:16,14,331124005
8,CLE,3,8,PIT,3,PIT,2,Touchdown,0:44,52,331124005
9,CLE,3,9,PIT,10,CLE,4,Fumble,0:50,26,331124005
10,CLE,3,10,PIT,10,PIT,8,Field Goal,1:36,40,331124005
11,CLE,3,11,PIT,13,CLE,2,End of Half,0:07,-1,331124005
12,CLE,3,13,PIT,13,CLE,3,Punt,1:22,9,331124005
13,CLE,3,14,PIT,13,PIT,8,Downs,4:04,32,331124005
14,CLE,3,15,PIT,13,CLE,4,Fumble,1:48,65,331124005
15,CLE,3,16,PIT,20,PIT,1,Touchdown,0:03,4,331124005
16,CLE,3,17,PIT,20,CLE,14,Missed FG,5:25,47,331124005
17,CLE,3,18,PIT,20,PIT,5,Punt,1:19,11,331124005
18,CLE,3,19,PIT,20,CLE,3,Punt,1:04,4,331124005
19,CLE,3,20,PIT,20,PIT,12,Punt,7:41,27,331124005
20,CLE,3,21,PIT,20,CLE,3,Fumble,0:39,55,331124005
21,CLE,3,22,PIT,20,PIT,3,Punt,1:33,8,331124005
22,CLE,3,23,PIT,20,CLE,1,Intercepted Pass Touchdown,0:07,21,331124005
23,CLE,3,24,PIT,27,CLE,6,Touchdown,1:14,78,331124005
24,CLE,11,25,PIT,27,PIT,3,Punt,0:24,7,331124005
25,CLE,11,26,PIT,27,CLE,10,Downs,1:46,35,331124005
26,CLE,11,27,PIT,27,PIT,3,End of Game,1:03,-1,331124005
0,DET,0,0,TB,0,DET,3,Punt,1:04,-2,331124008
1,DET,0,1,TB,0,TB,3,Punt,0:56,2,331124008
2,DET,0,2,TB,0,DET,3,Intercepted Pass,1:46,25,331124008
3,DET,0,3,TB,0,TB,13,Field Goal,7:51,47,331124008
4,DET,0,4,TB,3,DET,11,Touchdown,6:33,81,331124008
5,DET,7,5,TB,3,TB,6,Touchdown,3:08,80,331124008
6,DET,7,6,TB,10,DET,7,Touchdown,4:09,62,331124008
7,DET,14,7,TB,10,TB,3,Punt,2:26,-3,331124008
8,DET,14,8,TB,10,DET,3,Intercepted Pass Touchdown,1:04,59,331124008
9,DET,14,9,TB,17,DET,4,Punt,0:44,17,331124008
10,DET,14,10,TB,17,TB,2,End of Half,0:06,-1,331124008
11,DET,14,12,TB,17,TB,3,Punt,1:31,-7,331124008
12,DET,14,13,TB,17,DET,8,Touchdown,3:53,69,331124008
13,DET,21,14,TB,17,TB,3,Punt,1:02,4,331124008
14,DET,21,15,TB,17,DET,5,Intercepted Pass,3:00,71,331124008
15,DET,21,16,TB,17,TB,5,Punt,3:05,8,331124008
16,DET,21,17,TB,17,DET,3,Punt,1:42,9,331124008
17,DET,21,18,TB,17,TB,4,Touchdown,1:42,95,331124008
18,DET,21,19,TB,24,DET,8,Blocked Punt,4:15,-9,331124008
19,DET,21,20,TB,24,TB,4,Missed FG,2:06,-6,331124008
20,DET,21,21,TB,24,DET,7,Fumble,2:13,10,331124008
21,DET,21,22,TB,24,TB,4,Missed FG,1:42,6,331124008
22,DET,21,23,TB,24,DET,7,Intercepted Pass,2:59,47,331124008
23,DET,21,24,TB,24,TB,4,End of Game,0:50,-16,331124008
0,GB,0,0,MIN,0,GB,3,Punt,1:22,-6,331124009
1,GB,0,1,MIN,0,MIN,4,Punt,2:21,3,331124009
2,GB,0,2,MIN,0,GB,11,Touchdown,5:59,87,331124009
3,GB,7,3,MIN,0,MIN,6,Field Goal,3:22,24,331124009
4,GB,7,4,MIN,3,GB,7,Punt,3:37,19,331124009
5,GB,7,5,MIN,3,MIN,6,Fumble,3:19,34,331124009
6,GB,7,6,MIN,3,GB,3,Punt,0:37,5,331124009
7,GB,7,7,MIN,3,MIN,10,Field Goal,4:23,69,331124009
8,GB,7,8,MIN,6,GB,3,Punt,1:01,3,331124009
9,GB,7,9,MIN,6,MIN,7,Touchdown,2:24,40,331124009
10,GB,7,10,MIN,13,GB,6,End of Half,0:50,54,331124009
11,GB,7,12,MIN,13,MIN,3,Punt,2:03,0,331124009
12,GB,7,13,MIN,13,GB,3,Punt,0:59,0,331124009
13,GB,7,14,MIN,13,MIN,6,Touchdown,3:28,59,331124009
14,GB,7,15,MIN,20,GB,5,Punt,2:56,40,331124009
15,GB,7,16,MIN,20,MIN,12,Field Goal,6:04,85,331124009
16,GB,7,17,MIN,23,GB,8,Touchdown,2:40,80,331124009
17,GB,13,18,MIN,23,MIN,5,Punt,2:52,22,331124009
18,GB,13,19,MIN,23,GB,12,Touchdown,5:10,77,331124009
19,GB,20,20,MIN,23,MIN,3,Punt,0:53,-2,331124009
20,GB,20,21,MIN,23,GB,10,Field Goal,1:41,60,331124009
21,GB,23,22,MIN,23,MIN,4,Punt,0:37,14,331124009
22,GB,23,23,MIN,23,GB,1,End of Half,0:02,-1,331124009
23,GB,23,24,MIN,23,GB,10,Field Goal,4:35,77,331124009
24,GB,26,25,MIN,23,MIN,12,Field Goal,6:36,63,331124009
25,GB,26,26,MIN,26,GB,3,Punt,0:16,1,331124009
26,GB,26,27,MIN,26,MIN,3,Punt,1:19,5,331124009
27,GB,26,28,MIN,26,GB,6,Punt,1:52,17,331124009
28,GB,26,29,MIN,26,MIN,1,End of Game,0:01,21,331124009
0,KC,0,0,SD,0,KC,3,Punt,2:14,13,331124012
1,KC,0,1,SD,0,SD,4,Punt,1:45,9,331124012
2,KC,0,2,SD,0,KC,3,Punt,1:20,-4,331124012
3,KC,0,3,SD,0,SD,7,Field Goal,3:18,43,331124012
4,KC,14,4,SD,3,KC,8,Touchdown,4:34,74,331124012
5,KC,7,5,SD,3,SD,10,Punt,6:04,33,331124012
6,KC,7,6,SD,3,KC,7,Punt,4:10,34,331124012
7,KC,7,7,SD,3,SD,4,Punt,1:54,2,331124012
8,KC,7,8,SD,3,KC,3,Touchdown,1:26,46,331124012
9,KC,14,9,SD,3,SD,11,Touchdown,2:47,81,331124012
10,KC,14,10,SD,10,KC,2,End of Half,0:16,-1,331124012
11,KC,14,12,SD,10,SD,6,Touchdown,2:43,72,331124012
12,KC,14,13,SD,17,KC,7,Touchdown,3:17,85,331124012
13,KC,21,14,SD,17,SD,3,Punt,2:33,3,331124012
14,KC,21,15,SD,17,KC,2,Intercepted Pass,0:18,17,331124012
15,KC,21,16,SD,24,SD,2,Touchdown,0:42,16,331124012
16,KC,21,17,SD,24,KC,7,Touchdown,3:15,64,331124012
17,KC,28,18,SD,24,SD,10,Field Goal,4:41,54,331124012
18,KC,28,19,SD,27,KC,6,Field Goal,2:59,57,331124012
19,KC,31,20,SD,27,SD,3,Touchdown,1:42,68,331124012
20,KC,31,21,SD,34,KC,3,Punt,2:09,-5,331124012
21,KC,31,22,SD,34,SD,3,Punt,1:50,4,331124012
22,KC,31,23,SD,34,KC,6,Touchdown,2:29,55,331124012
23,KC,38,24,SD,34,SD,7,Touchdown,0:58,78,331124012
24,KC,38,25,SD,41,KC,3,Fumble,0:24,10,331124012
0,STL,0,0,CHI,0,STL,3,Touchdown,1:30,81,331124014
1,STL,7,1,CHI,0,CHI,1,Fumble,0:11,0,331124014
2,STL,7,2,CHI,0,STL,3,Touchdown,0:43,7,331124014
3,STL,14,3,CHI,0,CHI,11,Touchdown,6:22,90,331124014
4,STL,14,4,CHI,7,STL,9,Touchdown,4:47,89,331124014
5,STL,21,5,CHI,7,CHI,7,Punt,3:36,34,331124014
6,STL,21,6,CHI,7,STL,3,Punt,1:34,5,331124014
7,STL,21,7,CHI,7,CHI,12,Touchdown,5:58,59,331124014
8,STL,21,8,CHI,14,STL,10,Field Goal,4:08,69,331124014
9,STL,24,9,CHI,14,CHI,3,Punt,0:49,-7,331124014
10,STL,24,10,CHI,14,STL,4,End of Half,0:16,4,331124014
11,STL,24,12,CHI,14,CHI,14,Downs,6:44,75,331124014
12,STL,24,13,CHI,14,STL,11,Field Goal,4:17,73,331124014
13,STL,27,14,CHI,14,CHI,6,Punt,3:19,35,331124014
14,STL,27,15,CHI,14,STL,3,Punt,1:01,-2,331124014
15,STL,27,16,CHI,14,CHI,1,Punt,0:00,61,331124014
16,STL,27,17,CHI,14,CHI,12,Touchdown,7:24,45,331124014
17,STL,27,18,CHI,21,STL,7,Touchdown,4:10,80,331124014
18,STL,35,19,CHI,21,CHI,4,Fumble Touchdown,1:00,60,331124014
19,STL,42,20,CHI,21,CHI,2,Intercepted Pass,0:40,17,331124014
20,STL,42,21,CHI,21,STL,4,End of Half,1:25,-3,331124014
0,MIA,0,0,CAR,0,MIA,2,Intercepted Pass,1:22,-3,331124015
1,MIA,7,1,CAR,3,CAR,7,Blocked FG,2:53,21,331124015
2,MIA,0,2,CAR,3,MIA,3,Punt,1:16,-12,331124015
3,MIA,0,3,CAR,0,CAR,5,Field Goal,2:15,8,331124015
4,MIA,0,4,CAR,3,MIA,3,Touchdown,1:19,77,331124015
5,MIA,7,5,CAR,3,CAR,3,Punt,1:37,7,331124015
6,MIA,7,6,CAR,3,MIA,3,Punt,1:24,6,331124015
7,MIA,7,7,CAR,3,CAR,4,Punt,2:43,22,331124015
8,MIA,7,8,CAR,3,MIA,5,Field Goal,2:14,65,331124015
9,MIA,10,9,CAR,3,CAR,3,Punt,1:25,-3,331124015
10,MIA,10,10,CAR,3,MIA,8,Punt,4:48,38,331124015
11,MIA,10,11,CAR,3,CAR,3,Punt,1:24,0,331124015
12,MIA,10,12,CAR,3,MIA,5,Field Goal,2:10,28,331124015
13,MIA,13,13,CAR,3,CAR,1,Intercepted Pass,0:12,-11,331124015
14,MIA,13,14,CAR,3,MIA,4,Field Goal,1:00,6,331124015
15,MIA,16,15,CAR,3,CAR,8,Field Goal,1:01,52,331124015
16,MIA,16,16,CAR,6,CAR,1,End of Half,0:00,0,331124015
17,MIA,16,18,CAR,6,CAR,14,Touchdown,6:52,83,331124015
18,MIA,16,19,CAR,13,MIA,9,Punt,4:25,24,331124015
19,MIA,16,20,CAR,13,CAR,3,Punt,0:59,3,331124015
20,MIA,16,21,CAR,13,MIA,5,Punt,3:15,5,331124015
21,MIA,16,22,CAR,13,CAR,6,Punt,2:45,20,331124015
22,MIA,16,23,CAR,13,MIA,8,Missed FG,3:52,42,331124015
23,MIA,16,24,CAR,13,CAR,3,Punt,1:33,-12,331124015
24,MIA,16,25,CAR,13,MIA,6,Punt,1:16,11,331124015
25,MIA,16,26,CAR,13,CAR,12,Touchdown,3:30,72,331124015
26,MIA,16,27,CAR,20,MIA,5,End of Game,0:43,16,331124015
0,BAL,0,0,NYJ,0,NYJ,3,Punt,2:18,9,331124033
1,BAL,0,1,NYJ,0,BAL,5,Punt,1:57,1,331124033
2,BAL,0,2,NYJ,0,NYJ,9,Field Goal,3:53,56,331124033
3,BAL,0,3,NYJ,3,BAL,11,Field Goal,4:53,64,331124033
4,BAL,3,4,NYJ,3,NYJ,3,Punt,2:14,6,331124033
5,BAL,3,5,NYJ,3,BAL,10,Field Goal,4:30,84,331124033
6,BAL,6,6,NYJ,3,NYJ,2,Fumble,1:01,-3,331124033
7,BAL,6,7,NYJ,3,BAL,1,Intercepted Pass,0:36,22,331124033
8,BAL,6,8,NYJ,3,NYJ,3,Punt,2:06,-1,331124033
9,BAL,6,9,NYJ,3,BAL,9,Field Goal,4:36,45,331124033
10,BAL,9,10,NYJ,3,NYJ,3,Punt,1:17,-2,331124033
11,BAL,9,11,NYJ,3,BAL,2,End of Half,0:39,67,331124033
12,BAL,9,13,NYJ,3,BAL,3,Punt,2:05,9,331124033
13,BAL,9,14,NYJ,3,NYJ,3,Punt,1:38,4,331124033
14,BAL,9,15,NYJ,3,BAL,4,Field Goal,1:16,-2,331124033
15,BAL,12,16,NYJ,3,NYJ,4,Punt,2:09,4,331124033
16,BAL,12,17,NYJ,3,BAL,3,Punt,1:58,-9,331124033
17,BAL,12,18,NYJ,3,NYJ,8,Intercepted Pass,4:01,33,331124033
18,BAL,12,19,NYJ,3,BAL,3,Touchdown,1:28,88,331124033
19,BAL,19,20,NYJ,3,NYJ,3,Punt,0:56,-7,331124033
20,BAL,19,21,NYJ,3,BAL,5,Punt,2:39,2,331124033
21,BAL,19,22,NYJ,3,NYJ,3,Punt,0:27,0,331124033
22,BAL,19,23,NYJ,3,BAL,6,Punt,4:06,34,331124033
23,BAL,19,24,NYJ,3,NYJ,5,Intercepted Pass,2:33,62,331124033
24,BAL,19,25,NYJ,3,BAL,5,Punt,3:13,13,331124033
25,BAL,19,26,NYJ,3,NYJ,5,End of Game,1:02,21,331124033
0,HOU,0,0,JAX,0,JAX,11,Touchdown,4:03,75,331124034
1,HOU,0,1,JAX,7,HOU,6,Punt,3:04,8,331124034
2,HOU,0,2,JAX,7,JAX,6,Punt,3:31,21,331124034
3,HOU,0,3,JAX,7,HOU,3,Punt,0:53,7,331124034
4,HOU,0,4,JAX,7,JAX,6,Punt,1:43,20,331124034
5,HOU,0,5,JAX,7,HOU,3,Punt,1:13,6,331124034
6,HOU,0,6,JAX,7,JAX,3,Punt,1:21,-18,331124034
7,HOU,0,7,JAX,7,HOU,3,Punt,1:33,7,331124034
8,HOU,0,8,JAX,7,JAX,7,Field Goal,4:01,73,331124034
9,HOU,0,9,JAX,10,HOU,3,Punt,0:18,0,331124034
10,HOU,0,10,JAX,10,JAX,4,Punt,2:12,14,331124034
11,HOU,0,11,JAX,10,HOU,9,Field Goal,4:35,49,331124034
12,HOU,3,12,JAX,10,JAX,2,End of Half,0:29,6,331124034
13,HOU,3,14,JAX,10,HOU,13,Field Goal,6:34,83,331124034
14,HOU,6,15,JAX,10,JAX,13,Blocked FG,7:29,78,331124034
15,HOU,6,16,JAX,10,HOU,4,Downs,2:13,9,331124034
16,HOU,6,17,JAX,10,JAX,3,Punt,0:42,5,331124034
17,HOU,6,18,JAX,10,HOU,3,Punt,1:25,9,331124034
18,HOU,6,19,JAX,10,JAX,8,Field Goal,4:27,42,331124034
19,HOU,6,20,JAX,13,HOU,5,Punt,2:07,18,331124034
20,HOU,6,21,JAX,13,JAX,6,Punt,2:24,15,331124034
21,HOU,6,22,JAX,13,HOU,6,Intercepted Pass,1:16,42,331124034
22,HOU,6,23,JAX,13,JAX,2,End of Game,0:34,-2,331124034
0,OAK,0,0,TEN,0,OAK,11,Field Goal,4:05,46,331124013
1,OAK,3,1,TEN,0,TEN,14,Field Goal,7:17,59,331124013
2,OAK,3,2,TEN,3,OAK,3,Punt,1:36,1,331124013
3,OAK,3,3,TEN,3,TEN,6,Punt,3:25,20,331124013
4,OAK,3,4,TEN,3,OAK,1,Intercepted Pass,0:09,3,331124013
5,OAK,3,5,TEN,3,TEN,4,Field Goal,1:24,6,331124013
6,OAK,3,6,TEN,6,OAK,3,Punt,1:31,5,331124013
7,OAK,3,7,TEN,6,TEN,3,Punt,1:24,-5,331124013
8,OAK,3,8,TEN,6,OAK,5,Field Goal,2:27,12,331124013
9,OAK,6,9,TEN,6,TEN,7,Punt,3:24,5,331124013
10,OAK,6,10,TEN,6,OAK,10,Field Goal,2:05,71,331124013
11,OAK,9,11,TEN,6,TEN,6,"Blocked Punt, Downs",0:37,20,331124013
12,OAK,9,12,TEN,6,OAK,3,Missed FG,0:11,23,331124013
13,OAK,9,14,TEN,6,TEN,4,Touchdown,2:08,85,331124013
14,OAK,9,15,TEN,13,OAK,10,Missed FG,4:44,49,331124013
15,OAK,9,16,TEN,13,TEN,3,Punt,2:03,0,331124013
16,OAK,9,17,TEN,13,OAK,8,Field Goal,4:23,48,331124013
17,OAK,12,18,TEN,13,TEN,16,Field Goal,7:49,75,331124013
18,OAK,19,19,TEN,16,OAK,5,Touchdown,2:29,75,331124013
19,OAK,19,20,TEN,16,TEN,14,Touchdown,6:00,80,331124013
20,OAK,19,21,TEN,23,OAK,2,End of Half,0:10,6,331124013
0,ARI,0,0,IND,0,ARI,10,Touchdown,4:58,80,331124022
1,ARI,7,1,IND,0,IND,3,Punt,1:32,5,331124022
2,ARI,7,2,IND,0,ARI,7,Missed FG,2:52,66,331124022
3,ARI,7,3,IND,0,IND,9,Field Goal,4:23,71,331124022
4,ARI,7,4,IND,3,ARI,5,Touchdown,2:46,32,331124022
5,ARI,14,5,IND,3,IND,3,Punt,0:59,0,331124022
6,ARI,14,6,IND,3,ARI,9,Field Goal,4:15,46,331124022
7,ARI,17,7,IND,3,IND,1,Intercepted Pass Touchdown,0:17,20,331124022
8,ARI,24,8,IND,3,IND,3,Punt,1:11,6,331124022
9,ARI,24,9,IND,3,ARI,5,Punt,3:16,20,331124022
10,ARI,24,10,IND,3,IND,3,Punt,1:42,5,331124022
11,ARI,24,11,IND,3,ARI,7,Field Goal,1:49,-3,331124022
12,ARI,27,12,IND,3,ARI,1,End of Half,0:00,0,331124022
13,ARI,27,14,IND,3,IND,10,Downs,3:52,40,331124022
14,ARI,27,15,IND,3,ARI,11,Touchdown,5:11,64,331124022
15,ARI,34,16,IND,3,IND,3,Punt,1:13,-2,331124022
16,ARI,34,17,IND,3,ARI,8,Punt,4:44,18,331124022
17,ARI,34,18,IND,3,IND,11,Touchdown,4:22,79,331124022
18,ARI,34,19,IND,11,ARI,7,Field Goal,3:06,36,331124022
19,ARI,37,20,IND,11,IND,5,Downs,1:23,21,331124022
20,ARI,37,21,IND,11,ARI,7,Field Goal,3:40,25,331124022
21,ARI,40,22,IND,11,IND,5,End of Game,2:17,34,331124022
0,NYG,0,0,DAL,0,DAL,5,Punt,2:13,14,331124019
1,NYG,0,1,DAL,0,NYG,6,Punt,2:31,22,331124019
2,NYG,0,2,DAL,0,DAL,5,Punt,2:09,27,331124019
3,NYG,0,3,DAL,0,NYG,3,Punt,1:29,-9,331124019
4,NYG,0,4,DAL,0,DAL,1,Intercepted Pass,0:48,14,331124019
5,NYG,0,5,DAL,0,NYG,2,Fumble Touchdown,1:33,74,331124019
6,NYG,0,6,DAL,7,NYG,10,Field Goal,6:37,74,331124019
7,NYG,3,7,DAL,7,DAL,5,Touchdown,3:03,80,331124019
8,NYG,3,8,DAL,14,NYG,8,Field Goal,4:19,65,331124019
9,NYG,6,9,DAL,14,DAL,4,Punt,2:38,16,331124019
10,NYG,6,10,DAL,14,NYG,4,Punt,1:16,8,331124019
11,NYG,6,11,DAL,14,DAL,4,Punt,0:49,4,331124019
12,NYG,6,12,DAL,14,NYG,4,End of Half,0:35,24,331124019
13,NYG,6,14,DAL,14,NYG,7,Downs,2:25,31,331124019
14,NYG,6,15,DAL,14,DAL,10,Touchdown,5:41,55,331124019
15,NYG,6,16,DAL,21,NYG,6,Touchdown,2:21,67,331124019
16,NYG,13,17,DAL,21,DAL,6,Punt,3:34,25,331124019
17,NYG,13,18,DAL,21,NYG,3,Punt,1:50,-4,331124019
18,NYG,13,19,DAL,21,DAL,5,Punt,2:29,27,331124019
19,NYG,13,20,DAL,21,NYG,3,Punt,1:30,9,331124019
20,NYG,13,21,DAL,21,DAL,3,Punt,0:59,5,331124019
21,NYG,13,22,DAL,21,NYG,8,Touchdown,4:13,58,331124019
22,NYG,21,23,DAL,21,DAL,14,Field Goal,4:45,64,331124019
23,NYG,21,24,DAL,24,DAL,1,End of Half,0:00,0,331124019
0,NE,0,0,DEN,0,DEN,4,Punt,1:46,19,331124017
1,NE,0,1,DEN,0,NE,7,Fumble Touchdown,3:14,96,331124017
2,NE,0,2,DEN,7,NE,1,Fumble,0:32,13,331124017
3,NE,0,3,DEN,13,DEN,2,Touchdown,0:28,10,331124017
4,NE,0,4,DEN,14,NE,2,Fumble,1:28,11,331124017
5,NE,0,5,DEN,14,DEN,10,Field Goal,4:29,35,331124017
6,NE,0,6,DEN,17,NE,4,Punt,1:26,19,331124017
7,NE,0,7,DEN,17,DEN,7,Punt,3:30,32,331124017
8,NE,0,8,DEN,17,NE,6,Downs,2:10,49,331124017
9,NE,0,9,DEN,17,DEN,11,Touchdown,4:28,80,331124017
10,NE,0,10,DEN,24,NE,5,Punt,2:36,20,331124017
11,NE,0,11,DEN,24,DEN,5,Punt,2:22,18,331124017
12,NE,0,12,DEN,24,NE,9,End of Half,0:05,7,331124017
13,NE,0,14,DEN,24,NE,8,Touchdown,3:39,80,331124017
14,NE,7,15,DEN,24,DEN,5,Fumble,3:02,29,331124017
15,NE,14,16,DEN,24,NE,6,Touchdown,2:39,32,331124017
16,NE,14,17,DEN,24,DEN,6,Punt,3:29,22,331124017
17,NE,14,18,DEN,24,NE,5,Touchdown,1:42,64,331124017
18,NE,21,19,DEN,24,DEN,2,Intercepted Pass,0:47,11,331124017
19,NE,21,20,DEN,24,NE,3,Touchdown,1:19,30,331124017
20,NE,28,21,DEN,24,DEN,3,Punt,0:51,2,331124017
21,NE,28,22,DEN,24,NE,12,Field Goal,4:45,33,331124017
22,NE,31,23,DEN,24,DEN,10,Touchdown,4:31,80,331124017
23,NE,31,24,DEN,31,NE,3,Punt,1:32,9,331124017
24,NE,31,25,DEN,31,DEN,5,Punt,1:06,11,331124017
25,NE,31,26,DEN,31,NE,2,End of Half,0:28,9,331124017
26,NE,31,27,DEN,31,DEN,5,Punt,2:39,22,331124017
27,NE,31,28,DEN,31,NE,5,Punt,2:17,19,331124017
28,NE,31,29,DEN,31,DEN,10,Punt,5:14,45,331124017
29,NE,31,30,DEN,31,NE,8,Field Goal,1:05,23,331124017
0,WSH,0,0,SF,0,WSH,3,Punt,1:01,4,331125028
1,WSH,0,1,SF,0,SF,5,Punt,2:40,14,331125028
2,WSH,0,2,SF,0,WSH,3,Punt,2:19,9,331125028
3,WSH,0,3,SF,0,SF,4,Punt,1:42,12,331125028
4,WSH,0,4,SF,0,WSH,3,Punt,1:05,0,331125028
5,WSH,0,5,SF,0,SF,7,Touchdown,3:19,63,331125028
6,WSH,0,6,SF,7,WSH,4,Intercepted Pass,2:54,28,331125028
7,WSH,0,7,SF,7,SF,5,Field Goal,2:51,47,331125028
8,WSH,0,8,SF,10,WSH,13,Field Goal,5:26,64,331125028
9,WSH,3,9,SF,10,SF,3,Punt,1:48,5,331125028
10,WSH,3,10,SF,10,WSH,11,Field Goal,4:55,64,331125028
11,WSH,6,11,SF,10,WSH,1,End of Half,0:00,0,331125028
12,WSH,6,13,SF,10,SF,2,Fumble,1:06,-1,331125028
13,WSH,6,14,SF,10,WSH,4,Downs,1:48,9,331125028
14,WSH,6,15,SF,10,SF,6,Touchdown,2:41,59,331125028
15,WSH,6,16,SF,17,WSH,3,Punt,1:27,-6,331125028
16,WSH,6,17,SF,17,SF,4,Downs,1:41,6,331125028
17,WSH,6,18,SF,17,WSH,3,Punt,2:29,4,331125028
18,WSH,6,19,SF,17,SF,5,Touchdown,2:30,37,331125028
19,WSH,6,20,SF,24,WSH,3,Punt,1:17,-9,331125028
20,WSH,6,21,SF,24,SF,11,Field Goal,5:40,29,331125028
21,WSH,6,22,SF,27,WSH,5,Punt,2:41,1,331125028
22,WSH,6,23,SF,27,SF,5,Punt,3:42,13,331125028
23,WSH,6,24,SF,27,WSH,4,Downs,0:59,9,331125028
24,WSH,6,25,SF,27,SF,4,End of Game,1:39,-3,331125028
0,DET,0,0,GB,0,DET,9,Fumble,5:24,74,331128008
1,DET,0,1,GB,0,GB,7,Punt,4:03,30,331128008
2,DET,0,2,GB,0,DET,11,Field Goal,5:42,80,331128008
3,DET,3,3,GB,0,GB,5,Field Goal,2:10,24,331128008
4,DET,3,4,GB,3,DET,1,Fumble Touchdown,0:08,2,331128008
5,DET,3,5,GB,10,DET,4,Intercepted Pass,2:53,18,331128008
6,DET,3,6,GB,10,GB,3,Punt,0:58,1,331128008
7,DET,3,7,GB,10,DET,8,Touchdown,4:09,85,331128008
8,DET,10,8,GB,10,GB,3,Punt,1:55,-4,331128008
9,DET,10,9,GB,10,DET,3,Touchdown,1:16,33,331128008
10,DET,17,10,GB,10,GB,3,Punt,0:20,-8,331128008
11,DET,17,11,GB,10,DET,7,End of Half,1:02,50,331128008
12,DET,17,13,GB,10,GB,3,Punt,1:30,-1,331128008
13,DET,17,14,GB,10,DET,9,Touchdown,4:22,63,331128008
14,DET,24,15,GB,10,GB,1,Fumble,0:06,0,331128008
